@relation 'train_feature-weka'

@attribute num_invitees numeric
@attribute num_maybe numeric
@attribute num_no numeric
@attribute num_yes numeric
@attribute num_friends numeric
@attribute friends_invited_ratio numeric
@attribute friends_maybe_ratio numeric
@attribute friends_no_ratio numeric
@attribute friends_yes_ratio numeric
@attribute time_2_event_in_hours numeric
@attribute user_saw_2_event_start_in_days numeric
@attribute interested {0,1}

@data
82,1,0,1,554,0.00722,0,0,0,1583,20,0
9050,792,438,792,1010,0.025743,0,0.00198,0,1577,1278,0
2554,44,48,44,2443,0.004912,0,0,0,1598,112,0
18188,768,0,768,1613,0.117793,0.00372,0,0.008679,1507,2205,0
206,242,354,242,1804,0,0.002217,0.001109,0.002217,1578,51,0
38,0,2,0,2738,0.009496,0,0.00073,0,1601,112,0
2622,138,64,138,637,0.028257,0,0,0,1600,54,0
13928,88,132,88,1311,0.064073,0,0.001526,0,1590,232,0
38,0,4,0,2872,0.000696,0,0.000696,0,1638,0,0
9050,792,438,792,1386,0.054834,0.002886,0.002886,0.015873,1577,1206,0
184,30,8,30,90,0.444444,0,0.044444,0,1557,230,0
296,0,0,0,3479,0.001725,0,0,0,1598,112,0
11406,1448,666,1448,863,0.041715,0.006952,0.004635,0.004635,1596,72,0
24,4,0,4,93,0.021505,0,0,0,1613,66,0
3947,158,144,158,2286,0.006562,0,0,0.000875,1591,77,0
58,24,8,24,1040,0.001923,0.001923,0,0,1604,16,0
332,0,0,0,541,0.011091,0,0,0,1583,28,0
322,14,20,14,563,0.053286,0,0.003552,0,1614,88,0
2446,22,52,22,1086,0.01105,0,0,0,1597,66,0
18,0,0,0,528,0.007576,0,0,0,1667,34,0
84,14,0,14,341,0.01173,0,0,0,1590,28,0
7628,130,110,130,1012,0.003953,0,0,0.003953,1625,67,0
126,27,2,27,828,0.089372,0.002415,0.002415,0.002415,1627,15,0
48,16,8,16,3129,0.000639,0,0,0,1628,16,0
1598,22,58,22,379,0.05277,0,0,0,1593,114,0
188,28,19,28,601,0.004992,0,0,0,1578,111,0
132,18,6,18,80,0.025,0,0,0,1597,107,0
8390,38,120,38,1175,0.040851,0,0,0,1598,76,0
108,30,28,30,350,0.005714,0,0,0,1634,16,0
7640,246,120,246,1600,0.0225,0.0025,0.00125,0.005,1606,145,0
9558,314,272,314,1888,0.005297,0,0,0,1598,64,0
186,20,4,20,2368,0.005912,0,0,0,1611,103,0
186,54,2,54,663,0,0,0,0.003017,1597,92,0
13928,88,132,88,494,0.068826,0,0.004049,0,1590,256,0
19486,198,0,198,241,0.165975,0,0,0,1625,1602,0
914,19,224,19,132,0.022727,0,0.007576,0,1672,378,0
116,44,6,44,428,0.009346,0,0,0,1597,66,0
76,16,1,16,1253,0.000798,0,0,0.000798,1610,19,1
284,128,16,128,1252,0,0,0,0.001597,1597,53,0
1350,4,12,4,913,0,0.002191,0,0,1598,112,0
1674,12,2,12,307,0.013029,0,0,0,1585,116,0
4294,214,164,214,1263,0.007918,0,0,0,1598,112,0
18188,768,0,768,1596,0.095238,0.005013,0,0.005013,1507,2229,0
19686,176,0,176,250,0.104,0,0,0,1589,859,0
1022,28,20,28,705,0.019858,0.002837,0,0.04539,1604,53,0
442,36,22,36,928,0.025862,0,0,0.00431,1604,16,0
54,52,2,52,258,0.003876,0,0,0,1576,50,0
4310,124,96,124,2132,0.014071,0,0,0,1602,22,0
19,0,0,0,698,0.001433,0,0,0,1624,8,0
7628,130,110,130,1153,0.013877,0,0,0,1625,67,0
5042,360,174,360,424,0.023585,0.004717,0,0,1591,209,0
156,28,54,28,555,0,0,0,0.003604,1703,16,0
340,66,30,66,740,0,0,0,0.002703,1601,40,0
886,82,32,82,255,0.047059,0,0,0,1589,91,0
184,32,10,32,2122,0.008483,0,0,0.001885,1604,41,0
384,18,10,18,1894,0.002112,0,0,0,1625,19,0
94,11,2,11,1816,0.001101,0,0,0.000551,1603,51,0
22,74,132,74,1878,0,0,0,0.001065,1558,27,0
812,96,290,96,184,0,0,0,0,1709,1,0
9050,792,438,792,1469,0.017699,0,0,0.001361,1577,1254,0
66,0,2,0,1190,0,0,0,0.001681,1601,88,0
2082,166,98,166,1588,0.012594,0.001259,0,0,1590,87,0
8448,34,104,34,563,0.017762,0,0,0,1592,50,0
24,0,4,0,1004,0.001992,0,0,0,1627,16,0
88,40,0,40,3774,0.00053,0,0,0,1591,1,0
328,102,202,102,739,0.073072,0,0,0,1711,108,0
7688,308,274,308,390,0.005128,0,0,0,1605,390,0
42,18,0,18,103,0.058252,0,0,0.019417,1661,218,0
292,40,4,40,1117,0.003581,0,0,0,1591,95,0
74,14,4,14,1175,0.003404,0.003404,0.001702,0.003404,1611,67,0
70,50,0,50,101,0,0,0,0,1619,137,0
3292,280,200,280,86,0.023256,0,0,0.023256,1584,82,0
258,17,6,17,3484,0.01837,0.000287,0,0,1604,40,0
13928,88,132,88,684,0.254386,0,0.011696,0,1590,184,0
40,18,0,18,815,0.002454,0,0,0,1611,101,0
58,0,2,0,213,0.046948,0,0,0,1616,16,0
1042,58,28,58,77,0.025974,0,0,0,1626,88,0
760,14,52,14,741,0.14305,0.002699,0.008097,0.013495,1627,41,1
126,0,8,0,412,0.043689,0,0,0.004854,1638,44,0
7822,168,128,168,2811,0.019922,0,0.000711,0.001423,1606,169,0
416,90,34,90,575,0.010435,0.003478,0.003478,0.006957,1587,16,0
4004,20,82,20,438,0.018265,0.009132,0,0,1614,5,0
388,24,12,24,396,0.025253,0,0,0,1572,77,0
2660,34,54,34,563,0.092362,0,0,0,1612,117,0
9064,348,0,348,481,0.058212,0.004158,0,0.006237,1207,9453,0
2316,186,148,186,40,0,0,0,0.05,1597,112,0
228,12,8,12,544,0,0,0,0,1577,90,0
832,22,8,22,3477,0.012655,0,0,0,1600,88,0
11406,1448,666,1448,298,0.09396,0.006711,0,0.006711,1596,72,0
7688,308,274,308,2220,0.038739,0,0.000901,0.001802,1605,30,0
22,2,0,2,2265,0.002649,0,0,0,1628,88,0
420,48,16,48,448,0,0,0,0.004464,1577,18,0
14842,12,26,12,2133,0.005626,0,0,0,1605,77,0
56,28,4,28,564,0,0,0,0.007092,1590,39,0
7520,162,112,162,1403,0.049893,0.002851,0.001426,0.005702,1569,76,0
1788,134,56,134,410,0,0,0,0.004878,1583,99,0
1590,400,112,400,1962,0.001019,0,0,0,1604,46,0
7822,168,128,168,683,0.073206,0,0,0.002928,1606,121,0
9050,792,438,792,2642,0.02271,0.002271,0.001514,0.005299,1577,702,0
120,82,6,82,789,0,0.002535,0,0,1625,43,0
5042,360,174,360,241,0.041494,0,0,0,1591,112,0
1776,256,110,256,742,0,0,0,0.002695,1596,77,0
1416,74,22,74,347,0.011527,0,0,0.005764,1599,51,0
812,40,38,40,1239,0.01937,0,0,0.001614,1599,42,0
1552,112,28,112,262,0,0,0,0.007634,1597,72,0
2210,56,158,56,332,0.096386,0,0.006024,0,1638,114,0
20,12,0,12,114,0,0.008772,0,0,1613,107,0
6592,1830,790,1830,238,0.042017,0,0,0.016807,1604,9,0
12,4,0,4,622,0,0,0,0.003215,1600,33,0
288,6,2,6,358,0.005587,0,0,0,1581,17,0
2048,98,46,98,871,0.004592,0,0,0.002296,1600,41,0
152,28,22,28,1826,0.001095,0,0,0.001095,1634,64,0
66,50,0,50,150,0,0,0,0.006667,1572,43,0
2922,94,64,94,1178,0.001698,0,0,0,1600,16,0
428,34,18,34,539,0,0.003711,0,0,1598,41,0
13928,88,132,88,510,0.098039,0,0,0,1590,232,0
8390,38,120,38,4170,0.022542,0,0,0,1598,76,0
170,12,6,12,242,0,0,0,0,1602,7,0
182,40,4,40,622,0.009646,0,0,0,1594,66,0
26,20,0,20,851,0.00235,0,0,0,1621,57,0
610,74,6,74,257,0.007782,0,0,0,1626,79,0
30,8,0,8,74,0,0,0,0,1616,40,0
763,36,38,36,967,0.04757,0,0.003102,0.003102,1597,69,1
4618,106,148,106,1169,0.008554,0,0,0,1603,112,0
824,12,56,12,1771,0.381705,0.001129,0.029362,0.021457,1624,21,0
316,32,36,32,363,0.027548,0,0.016529,0.00551,1596,102,0
9558,314,272,314,1282,0.015601,0,0.00156,0.01092,1598,88,0
13928,88,132,88,216,0.055556,0,0,0,1590,232,0
3954,410,274,410,446,0.022422,0,0.004484,0.004484,1597,64,0
142,44,0,44,911,0.019759,0.002195,0,0.004391,1597,63,0
1192,56,40,56,208,0.009615,0,0,0,1600,88,0
4096,98,40,98,620,0.006452,0,0,0,1625,96,0
6,4,6,4,2952,0,0.000678,0,0,1624,34,0
5990,116,266,116,400,0.085,0,0,0,1593,56,0
2554,44,48,44,1964,0.011202,0,0.001018,0,1598,112,0
3810,218,162,218,1881,0.007443,0,0,0,1586,281,0
3298,176,112,176,277,0.166065,0,0.00722,0.021661,1583,68,0
354,58,10,58,1859,0.002152,0,0,0.001076,1633,67,0
126,28,6,28,3,0,0,0,1.333333,1648,86,0
4208,456,302,456,447,0.277405,0.013423,0.013423,0.044743,1598,93,1
3178,62,86,62,2368,0,0.000845,0,0.000845,1613,43,0
164,44,10,44,1090,0.031193,0,0.007339,0,1576,112,0
682,56,28,56,334,0.011976,0,0,0,1591,16,0
166,3,2,3,261,0.003831,0,0,0,1621,67,0
204,11,7,11,6,0.166667,0,0,0,1598,40,0
252,12,12,12,1282,0.039002,0,0.00156,0,1623,31,0
756,228,36,228,1353,0.008869,0,0.001478,0.001478,1625,91,0
458,36,12,36,1141,0.108677,0.01227,0.008764,0.007011,1632,31,1
708,22,26,22,420,0.004762,0,0,0,1597,112,0
132,18,6,18,69,0.26087,0.028986,0,0.202899,1573,60,0
884,38,14,38,1801,0.06663,0.003331,0,0.002221,1625,4,0
0,0,0,0,1241,0,0,0,0.000806,1600,40,0
14,0,0,0,982,0.002037,0,0,0,1608,415,0
754,42,40,42,1018,0,0,0,0.001965,1597,7,0
3204,76,42,76,885,0.011299,0,0,0,1597,99,0
4096,98,40,98,1409,0.002839,0,0,0,1625,96,0
442,162,20,162,1191,0.001679,0.001679,0,0,1632,46,0
46,10,0,10,22,0.090909,0,0,0,1598,13,0
14,0,0,0,314,0.006369,0,0,0,1588,15,0
94,26,16,26,983,0.006104,0,0,0.002035,1618,72,0
7688,308,274,308,1623,0.001232,0,0,0,1605,174,0
9,6,0,6,121,0.008264,0,0,0,1648,64,0
840,76,22,76,40,0,0,0,0.05,1600,30,0
3378,90,92,90,1773,0.027073,0.001128,0.001128,0.004512,1602,33,0
166,18,6,18,577,0.02773,0.003466,0,0.006932,1608,113,0
7628,130,110,130,3235,0.009274,0,0,0,1625,91,0
4096,98,40,98,4722,0.001271,0,0,0,1625,48,0
2418,226,148,226,984,0.010163,0,0,0,1577,558,0
7688,308,274,308,759,0.002635,0,0,0,1605,606,0
256,54,14,54,993,0,0,0,0.002014,1592,87,0
172,18,12,18,69,0.26087,0.028986,0,0,1610,10,0
9138,130,122,130,1324,0.004532,0,0,0,1577,93,0
1234,156,76,156,575,0.048696,0.006957,0.010435,0.010435,1583,90,0
136,24,2,24,137,0.043796,0,0.014599,0,1611,33,0
1846,100,32,100,1352,0.011834,0,0.001479,0.001479,1600,29,0
3226,86,140,86,1425,0.007018,0.001404,0,0,1624,83,0
676,4,2,4,288,0.034722,0,0.006944,0.006944,1600,40,0
43,8,3,8,1031,0.010669,0.00194,0.00097,0.008729,1695,83,0
132,32,4,32,1363,0.001467,0,0,0,1617,5,0
1798,142,90,142,855,0.016374,0,0,0.002339,1601,88,0
460,170,42,170,2187,0,0,0,0.000914,1600,60,0
1022,28,20,28,125,0,0,0,0,1604,5,0
107,33,6,33,117,0.034188,0.008547,0.017094,0.017094,1563,32,0
384,18,10,18,1978,0.003033,0,0,0,1625,4,0
2216,166,208,166,1047,0.005731,0,0,0.00191,1632,40,0
280,22,2,22,1253,0.001596,0.001596,0,0,1598,102,0
260,16,9,16,251,0.14741,0.007968,0.011952,0.003984,1601,31,0
7688,308,274,308,848,0.087264,0.002358,0,0.002358,1605,558,0
2362,92,276,92,59,0.067797,0,0,0,1555,979,0
5862,182,234,182,838,0.011933,0.002387,0,0,1598,184,0
0,0,0,0,826,0,0,0,0.001211,1597,105,0
4124,618,182,618,530,0.003774,0.003774,0,0,1592,100,0
2,0,0,0,336,0,0,0,0.005952,1600,40,0
14,0,0,0,741,0.002699,0,0,0,1659,16,0
22,4,0,4,992,0,0.002016,0,0.002016,1583,18,0
9050,792,438,792,1332,0.033033,0.004505,0,0.004505,1577,942,0
256,54,14,54,2351,0,0,0,0.000851,1592,112,0
424,46,42,46,909,0.044004,0,0.0022,0.0022,1570,415,0
2508,280,84,280,860,0.002326,0,0,0,1603,4,0
97,11,3,11,332,0.003012,0,0,0,1634,43,0
172,30,6,30,191,0.010471,0,0,0,1577,17,0
76,14,0,14,583,0.013722,0,0,0.006861,1601,40,0
26,2,0,2,2546,0,0,0,0.000786,1603,2,0
11406,1448,666,1448,591,0.118443,0.006768,0.006768,0.013536,1596,72,0
620,2,26,2,1859,0.001076,0,0,0,1635,33,0
128,30,0,30,314,0.012739,0.006369,0,0.006369,1600,18,0
68,16,0,16,332,0.006024,0,0,0,1634,49,0
2223,396,111,396,1098,0.000911,0.000911,0,0.000911,1603,18,0
76,16,2,16,857,0.002334,0,0,0,1620,40,0
9064,348,0,348,2941,0.052703,0.00136,0,0.00578,1207,9429,0
3130,140,122,140,1253,0.007981,0.001596,0,0,1599,75,0
11772,1140,1494,1140,2529,0.006327,0,0.000791,0,1569,904,0
176,2,6,2,2201,0.004543,0,0,0,1601,26,0
6042,66,154,66,249,0.240964,0,0.016064,0,1582,114,0
632,40,20,40,1142,0.02627,0,0,0.003503,1601,18,0
19724,76,0,76,263,0.015209,0,0,0,1601,16,0
566,8,14,8,2434,0.003287,0,0,0,1600,65,0
370,38,22,38,821,0.026797,0.002436,0.007308,0,1603,32,0
1708,84,58,84,66,0,0,0,0.030303,1617,44,0
2300,44,32,44,3269,0.000612,0,0,0.001224,1596,96,0
218,6,6,6,502,0.003984,0,0,0,1589,208,0
1778,106,82,106,220,0.190909,0,0.009091,0.009091,1575,91,0
926,46,70,46,222,0.009009,0,0,0,1583,88,0
3920,34,98,34,2239,0.030371,0,0.001787,0.000893,1601,16,0
636,18,6,18,407,0.063882,0,0,0,1597,88,0
7628,130,110,130,729,0.016461,0,0,0.002743,1625,19,0
1610,8,10,8,2239,0.017865,0,0,0.000893,1601,16,0
495,17,2,17,974,0.005133,0,0,0,1596,16,0
980,46,22,46,355,0.028169,0,0.005634,0,1593,89,0
108,74,4,74,324,0,0,0,0.006173,1585,41,0
462,26,34,26,358,0.03352,0,0.005587,0,1680,90,0
108,46,2,46,484,0.012397,0.004132,0.004132,0,1639,8,0
168,42,4,42,130,0,0,0,0.015385,1671,112,0
1518,206,70,206,729,0.013717,0,0,0,1625,23,0
242,28,18,28,1018,0.065815,0.000982,0.005894,0.001965,1593,78,0
18,18,0,18,99,0.020202,0,0,0,1589,39,0
160,94,0,94,273,0.014652,0,0,0,1576,5,0
5772,16,146,16,1101,0.119891,0,0.007266,0.001817,1618,90,1
1412,30,52,30,1,0,0,0,0,1546,2968,0
70,46,2,46,844,0,0,0,0.00237,1583,93,0
402,14,22,14,453,0.12362,0.004415,0.004415,0,1623,11,0
1756,36,64,36,178,0.05618,0,0,0,1617,116,0
316,46,10,46,1965,0,0.001018,0,0,1595,98,0
7708,64,118,64,1037,0.005786,0,0,0,1597,112,0
6060,426,402,426,1195,0.011715,0,0,0,1619,65,0
7628,130,110,130,257,0.015564,0,0,0,1625,91,0
258,116,42,116,254,0.007874,0.007874,0,0,1612,18,0
580,22,10,22,4036,0.003964,0,0,0,1622,112,0
2296,110,80,110,1813,0.008825,0,0,0.001103,1599,96,0
8390,38,120,38,1937,0.010325,0,0,0,1598,76,0
180,16,3,16,977,0.009212,0.002047,0.001024,0,1597,64,0
274,68,74,68,1769,0.001131,0,0,0,1601,7,0
3226,86,140,86,1495,0.001338,0,0,0.001338,1624,83,0
12304,1800,2434,1800,1295,0.050965,0.004633,0.004633,0.003089,1590,965,0
3014,44,56,44,389,0.030848,0,0,0,1591,21,0
7710,262,104,262,2018,0.013875,0.000991,0.000991,0.000991,1604,53,0
39,6,1,6,1714,0.000583,0,0,0,1628,6,0
74,18,6,18,1083,0.001847,0,0,0,1630,4,0
484,34,8,34,672,0.181548,0,0.002976,0.002976,1598,28,0
276,16,22,16,417,0.071942,0.004796,0.009592,0,1569,50,0
290,56,8,56,2203,0.003631,0.000908,0,0.000908,1604,17,0
94,0,0,0,535,0.007477,0,0,0,1595,47,0
548,138,18,138,226,0.00885,0,0,0,1611,67,0
2340,120,52,120,2586,0.003867,0,0,0.000773,1562,3,0
3098,80,94,80,326,0.006135,0.01227,0,0,1590,111,0
265,21,5,21,892,0,0,0,0.001121,1628,4,0
7640,246,120,246,1660,0.016867,0,0,0.001205,1606,1,0
2244,36,68,36,1963,0.014264,0,0,0,1605,40,0
586,68,26,68,793,0.002522,0,0,0.002522,1611,115,0
496,30,100,30,168,0.047619,0,0.011905,0,1609,91,0
2190,24,50,24,96,0.0625,0,0,0,1597,58,0
1786,10,18,10,401,0.114713,0,0,0.014963,1596,45,1
262,72,12,72,330,0.018182,0,0.012121,0,1581,42,0
464,42,10,42,868,0.004608,0,0,0,1603,67,0
5074,60,188,60,1412,0.134561,0,0.011331,0.002833,1624,42,1
2120,128,496,128,776,0.213918,0.012887,0.056701,0.020619,1590,89,0
4462,94,180,94,145,0.027586,0,0,0,1638,155,0
62,2,0,2,2500,0.0088,0,0,0.0008,1604,7,0
116,2,2,2,830,0.007229,0,0,0,1581,111,0
3378,90,92,90,561,0.067736,0,0,0.003565,1602,81,0
9558,314,272,314,819,0.007326,0,0,0,1598,88,0
1974,66,78,66,530,0.086792,0,0,0.003774,1575,192,0
2328,66,200,66,441,0.45805,0.004535,0.049887,0.040816,1604,1,0
18188,768,0,768,2391,0.025094,0.002509,0,0.005855,1507,2229,0
4310,124,96,124,822,0.009732,0,0,0,1602,22,0
140,18,2,18,212,0.009434,0,0,0,1582,19,0
432,68,8,68,1023,0.001955,0.001955,0,0,1590,69,0
342,98,26,98,2257,0.048737,0,0.002658,0,1612,14,0
228,44,18,44,982,0.002037,0,0,0,1624,19,0
212,44,4,44,1119,0.001787,0,0,0,1602,0,0
412,24,58,24,1193,0,0,0,0.005029,1694,13,0
1074,108,76,108,1558,0.001284,0,0,0,1592,234,0
276,61,13,61,905,0,0,0,0.001105,1604,7,0
14,0,0,0,171,0.011696,0,0,0,1696,121,0
138,23,1,23,499,0.008016,0,0,0,1631,52,0
636,88,58,88,1670,0,0,0,0.001198,1625,89,0
1196,102,134,102,2668,0.00075,0,0,0.00075,1600,40,0
540,60,16,60,4751,0.011366,0,0,0,1618,66,0
37,14,3,14,488,0,0,0,0.004098,1617,33,0
46,12,2,12,1367,0.002926,0.001463,0,0.002926,1603,60,0
9064,348,0,348,1261,0.056305,0.000793,0,0.003965,1207,9429,0
1262,30,34,30,206,0.009709,0,0,0,1619,115,0
4568,170,218,170,3792,0.014241,0,0,0.000527,1603,2,0
27,3,0,3,190,0.005263,0,0,0,1602,16,0
0,0,0,0,1370,0,0,0,0,1724,38,0
7722,260,110,260,1108,0.064982,0.005415,0,0.009025,1582,100,0
122,90,6,90,983,0.006104,0,0,0.002035,1688,114,0
818,50,26,50,26,0.076923,0,0,0,1638,45,0
1762,78,36,78,651,0.006144,0,0,0,1617,91,0
19714,134,0,134,797,0.025094,0,0,0,1607,88,0
118,10,42,10,3240,0.000617,0,0,0.000617,1703,48,0
1226,10,190,10,3135,0.09697,0,0.004466,0.001276,1641,16,0
1142,2,2,2,3275,0.029924,0.000611,0,0,1598,88,0
11406,1448,666,1448,897,0.024526,0,0,0.004459,1596,72,0
512,52,16,52,273,0.058608,0,0,0.014652,1626,44,0
484,70,70,70,1332,0.001502,0,0.001502,0.001502,1612,112,0
602,6,10,6,80,0.025,0,0,0,1601,16,0
192,66,2,66,522,0.072797,0,0,0,1582,43,0
2384,434,84,434,1675,0.004776,0,0,0,1589,7,0
1404,12,18,12,712,0.047753,0,0,0,1601,40,0
1118,46,44,46,1227,0,0,0,0,1597,18,0
6602,272,324,272,428,0.009346,0,0,0,1601,7,0
60,10,8,10,4629,0,0,0,0.000432,1598,33,1
288,2,2,2,338,0.272189,0.005917,0.005917,0.017751,1597,112,0
1076,30,66,30,143,0.013986,0,0.013986,0,1618,117,0
5862,182,234,182,1529,0.036625,0,0.002616,0,1598,64,0
1094,24,28,24,963,0.006231,0,0,0.006231,1601,16,0
4402,74,166,74,2949,0.069176,0.000678,0.002035,0.000678,1598,61,1
908,12,14,12,552,0.021739,0,0,0,1596,70,0
188,56,6,56,983,0.018311,0,0,0,1617,106,0
2328,452,194,452,330,0.030303,0.030303,0,0.012121,1588,101,0
56,22,4,22,945,0,0.002116,0,0,1612,93,0
1492,50,36,50,380,0,0,0,0.005263,1609,64,0
1106,8,62,8,169,0.011834,0,0,0,1639,65,0
4184,324,534,324,1184,0.001689,0,0,0,1576,471,0
3060,214,126,214,682,0.002933,0,0,0.002933,1576,41,0
32,10,0,10,633,0.006319,0,0,0,1626,2,0
460,16,26,16,1018,0.005894,0,0,0,1588,189,0
79,14,2,14,991,0.06559,0.002018,0.002018,0.004036,1590,63,0
232,4,4,4,69,0.057971,0,0,0,1586,23,0
3302,260,166,260,1314,0.167428,0.010654,0.009132,0.010654,1580,353,1
86,16,2,16,364,0,0,0,0,1599,136,0
7536,162,72,162,1469,0.017699,0,0,0,1625,93,0
50,2,0,2,213,0.046948,0,0,0,1612,112,0
3772,186,74,186,911,0.002195,0,0,0,1613,41,0
2044,24,94,24,2887,0.020783,0,0.001386,0,1585,57,0
2,8,0,8,178,0,0,0,0.011236,1559,114,0
400,22,6,22,1670,0,0,0,0.002395,1626,22,0
1802,54,16,54,326,0,0,0,0.006135,1603,25,0
62,48,4,48,1044,0.001916,0.001916,0,0,1621,90,0
60,11,2,11,244,0,0.012295,0,0,1618,40,0
1802,54,16,54,1060,0.003774,0,0,0.003774,1603,1,0
214,62,12,62,418,0.009569,0,0,0.004785,1634,112,0
22,0,1,0,1405,0.001423,0,0,0,1632,64,1
5108,466,716,466,822,0.082725,0.004866,0.012165,0.004866,1597,103,0
694,124,54,124,525,0.007619,0.00381,0,0,1599,44,0
210,40,12,40,597,0.0134,0,0,0,1564,90,0
8390,38,120,38,100,0.06,0,0,0,1598,76,0
34,34,0,34,172,0.05814,0.011628,0,0.011628,1599,88,0
14,0,0,0,263,0.007605,0,0,0,1600,64,0
3650,224,80,224,793,0.042875,0,0.002522,0.022699,1611,124,0
454,32,14,32,2977,0.006718,0.000672,0,0,1581,99,0
63,10,3,10,967,0,0,0,0,1603,21,0
58,76,4,76,1055,0,0,0,0.001896,1603,19,0
764,152,46,152,2858,0,0,0,0,1602,17,0
585,46,42,46,713,0.001403,0,0,0,1603,7,0
166,52,2,52,1718,0,0,0,0.001164,1604,5,0
194,82,10,82,2461,0,0,0,0.000813,1600,29,0
452,22,10,22,140,0.042857,0,0,0,1627,114,0
31,7,4,7,966,0,0,0,0.001035,1628,17,0
2884,398,108,398,777,0.010296,0,0,0.002574,1604,16,0
546,36,36,36,311,0.135048,0,0,0,1605,91,0
14,0,0,0,553,0.001808,0,0,0,1595,15,0
120,24,0,24,2241,0.000892,0,0,0,1601,30,0
1522,118,56,118,1534,0,0,0,0.001304,1612,85,0
9050,792,438,792,1564,0.025575,0.001279,0.003836,0.01023,1577,606,0
7688,308,274,308,2907,0.002752,0,0,0,1605,534,0
10862,110,872,110,602,0.009967,0.003322,0.003322,0,1695,107,0
92,17,16,17,427,0.007026,0,0,0,1559,1858,0
13652,70,178,70,502,0.031873,0,0,0,1579,88,0
34,12,0,12,169,0,0,0,0.011834,1608,112,0
154,68,4,68,101,0.019802,0,0,0,1623,18,0
360,34,4,34,938,0,0,0,0.002132,1578,16,0
346,64,8,64,739,0.05954,0.002706,0.002706,0.002706,1613,67,0
68,6,0,6,1730,0,0,0,0.001156,1633,95,0
690,61,24,61,1051,0.000951,0,0,0,1598,88,0
762,22,12,22,1480,0.044595,0,0,0.001351,1625,93,0
138,6,14,6,1568,0.001276,0,0,0,1605,39,0
232,30,24,30,963,0.002077,0,0,0,1588,39,0
5836,56,318,56,356,0.101124,0,0.005618,0.022472,1598,21,1
950,16,8,16,481,0.004158,0,0,0,1600,30,0
126,16,4,16,2645,0.000756,0,0,0,1600,99,0
1382,82,28,82,2347,0.004261,0,0,0,1584,64,0
582,230,34,230,1803,0,0.001109,0,0,1590,111,0
2068,64,92,64,208,0.528846,0,0.028846,0.019231,1668,179,0
18,4,0,4,175,0.022857,0,0,0,1626,11,0
966,134,48,134,1215,0.001646,0.001646,0,0.001646,1589,77,0
4216,28,60,28,247,0.016194,0,0,0,1601,31,0
5042,360,174,360,960,0.029167,0,0,0,1591,233,0
6602,272,324,272,2974,0.002017,0,0,0,1601,88,0
216,14,6,14,544,0.025735,0,0.003676,0,1558,89,0
9050,792,438,792,2811,0.016364,0.002846,0.000711,0.009961,1577,870,0
28,6,0,6,222,0.027027,0,0,0,1586,111,0
214,26,6,26,375,0.026667,0,0.005333,0.005333,1570,116,0
8426,26,86,26,132,0.015152,0,0,0,1599,54,0
524,34,8,34,153,0.013072,0,0,0,1584,15,0
64,6,2,6,95,0.021053,0,0,0,1585,56,0
159,45,2,45,165,0,0,0,0.006061,1585,67,0
0,0,0,0,1543,0,0,0,0,1719,10,0
15178,424,672,424,3551,0.070966,0.001126,0.000563,0.002816,1601,73,0
5422,98,390,98,3240,0.593827,0.004938,0.038889,0.014198,1709,82,0
30,0,0,0,270,0.02963,0,0,0.007407,1557,111,0
10,2,0,2,855,0,0,0,0.002339,1600,39,0
18188,768,0,768,383,0.041775,0.005222,0,0.005222,1507,2253,0
8408,670,496,670,112,0.017857,0,0,0,1588,365,0
8426,26,86,26,288,0.027778,0,0,0,1599,54,0
60,4,10,4,239,0.050209,0.008368,0.025105,0,1621,111,0
2822,4,110,4,418,0.009569,0,0,0,1700,38,0
252,8,0,8,1012,0,0,0,0.001976,1625,77,0
15178,424,672,424,1773,0.115059,0.001128,0.003384,0.014664,1601,49,0
402,120,12,120,812,0,0,0,0.002463,1611,47,0
14,8,6,8,1573,0,0,0,0.001271,1617,72,0
1852,72,48,72,752,0.005319,0,0,0,1599,42,0
4572,174,198,174,1519,0.114549,0.002633,0.00395,0.005267,1591,107,0
414,48,10,48,1418,0.007052,0,0,0.00141,1597,17,0
255,1,6,1,665,0.001504,0,0,0,1580,8,0
2748,78,94,78,1253,0.009577,0,0.001596,0.001596,1613,90,0
738,28,26,28,1004,0.008964,0,0.000996,0,1597,42,0
292,34,20,34,1827,0,0,0,0.001095,1605,16,0
9064,348,0,348,522,0.038314,0,0,0.003831,1207,9429,0
26,24,0,24,26,0,0,0,0.076923,1592,63,1
38,4,0,4,1050,0.001905,0,0,0,1619,16,0
5108,466,716,466,508,0.059055,0,0.003937,0.019685,1597,55,0
7688,308,274,308,1475,0.016271,0,0.001356,0,1605,558,0
26,0,0,0,215,0,0,0,0.009302,1664,105,0
756,4,32,4,800,0.0175,0,0,0.0025,1704,35,0
622,12,6,12,319,0.00627,0,0,0,1600,5,0
2216,166,208,166,1718,0,0,0,0.001164,1632,64,0
180,0,2,0,1969,0.009142,0,0,0,1586,111,0
846,626,118,626,726,0.00551,0.013774,0,0.024793,1606,7,0
4568,170,218,170,1087,0.042318,0.00368,0,0.00184,1603,98,0
9050,792,438,792,777,0.005148,0,0,0,1577,1230,0
9050,792,438,792,705,0.002837,0,0,0.002837,1577,726,0
204,74,16,74,394,0.182741,0,0.025381,0.015228,1639,18,0
836,42,8,42,77,0.025974,0,0,0,1629,5,0
